icd9_code,short_title,long_title
87360,Open wound of mouth NOS,"Open wound of mouth, unspecified site, without mention of complication"
87361,Open wound buccal mucosa,"Open wound of buccal mucosa, without mention of complication"
87363,Broken tooth-uncomplic,"Open wound of tooth (broken) (fractured) (due to trauma), without mention of complication"
87364,Opn wnd tongue/mouth flr,"Open wound of tongue and floor of mouth, without mention of complication"
87365,Open wound of palate,"Open wound of palate, without mention of complication"
87371,Opn wnd buc mucosa-compl,"Open wound of buccal mucosa, complicated"
87373,Broken tooth-complicated,"Open wound of tooth (broken) (fractured) (due to trauma), complicated"
87374,Open wound tongue-compl,"Open wound of tongue and floor of mouth, complicated"
8738,Open wound of head NEC,Other and unspecified open wound of head without mention of complication
8739,Open wnd head NEC-compl,"Other and unspecified open wound of head, complicated"
87402,Open wound of trachea,"Open wound of trachea, without mention of complication"
87411,Open wound larynx-compl,"Open wound of larynx, complicated"
87412,Open wound trachea-compl,"Open wound of trachea, complicated"
8742,Open wound thyroid gland,"Open wound of thyroid gland, without mention of complication"
8744,Open wound of pharynx,"Open wound of pharynx, without mention of complication"
8745,Open wound pharynx-compl,"Open wound of pharynx, complicated"
8748,Open wound of neck NEC,"Open wound of other and unspecified parts of neck, without mention of complication"
8749,Opn wound neck NEC-compl,"Open wound of other and unspecified parts of neck, complicated"
8750,Open wound of chest,"Open wound of chest (wall), without mention of complication"
8751,Open wound chest-compl,"Open wound of chest (wall), complicated"
8760,Open wound of back,"Open wound of back, without mention of complication"
8761,Open wound back-compl,"Open wound of back, complicated"
8770,Open wound of buttock,"Open wound of buttock, without mention of complication"
8780,Open wound of penis,"Open wound of penis, without mention of complication"
8782,Opn wound scrotum/testes,"Open wound of scrotum and testes, without mention of complication"
8783,Opn wnd scrot/test-compl,"Open wound of scrotum and testes, complicated"
8785,Open wound vulva-compl,"Open wound of vulva, complicated"
8786,Open wound of vagina,"Open wound of vagina, without mention of complication"
8787,Open wound vagina-compl,"Open wound of vagina, complicated"
8790,Open wound of breast,"Open wound of breast, without mention of complication"
8791,Open wound breast-compl,"Open wound of breast, complicated"
8792,Opn wnd anterior abdomen,"Open wound of abdominal wall, anterior, without mention of complication"
8793,Opn wnd ant abdomen-comp,"Open wound of abdominal wall, anterior, complicated"
8794,Opn wnd lateral abdomen,"Open wound of abdominal wall, lateral, without mention of complication"
8795,Opn wnd lat abdomen-comp,"Open wound of abdominal wall, lateral, complicated"
8796,Open wound of trunk NEC,"Open wound of other and unspecified parts of trunk, without mention of complication"
8797,Open wnd trunk NEC-compl,"Open wound of other and unspecified parts of trunk, complicated"
8798,Open wound site NOS,"Open wound(s) (multiple) of unspecified site(s), without mention of complication"
8799,Opn wound site NOS-compl,"Open wound(s) (multiple) of unspecified site(s), complicated"
88000,Open wound of shoulder,"Open wound of shoulder region, without mention of complication"
88001,Open wound of scapula,"Open wound of scapular region, without mention of complication"
88002,Open wound of axilla,"Open wound of axillary region, without mention of complication"
88003,Open wound of upper arm,"Open wound of upper arm, without mention of complication"
88012,Open wound axilla-compl,"Open wound of axillary region, complicated"
88013,Open wnd upper arm-compl,"Open wound of upper arm, complicated"
88019,Mult opn wnd should-comp,"Open wound of multiple sites of shoulder and upper arm, complicated"
88020,Opn wnd shouldr w tendon,"Open wound of shoulder region, with tendon involvement"
88023,Open wnd up arm w tendon,"Open wound of upper arm, with tendon involvement"
88029,Mlt opn wnd shldr w tend,"Open wound of multiple sites of shoulder and upper arm, with tendon involvement"
88100,Open wound of forearm,"Open wound of forearm, without mention of complication"
88101,Open wound of elbow,"Open wound of elbow, without mention of complication"
88102,Open wound of wrist,"Open wound of wrist, without mention of complication"
88110,Open wound forearm-compl,"Open wound of forearm, complicated"
88111,Open wound elbow-complic,"Open wound of elbow, complicated"
88112,Open wound wrist-complic,"Open wound of wrist, complicated"
88120,Open wnd forearm w tendn,"Open wound of forearm, with tendon involvement"
88121,Opn wound elbow w tendon,"Open wound of elbow, with tendon involvement"
88122,Opn wound wrist w tendon,"Open wound of wrist, with tendon involvement"
8820,Open wound of hand,"Open wound of hand except finger(s) alone, without mention of complication"
8821,Opn wound hand-complicat,"Open wound of hand except finger(s) alone, complicated"
8822,Open wound hand w tendon,"Open wound of hand except finger(s) alone, with tendon involvement"
8830,Open wound of finger,"Open wound of finger(s), without mention of complication"
8831,Open wound finger-compl,"Open wound of finger(s), complicated"
8832,Open wnd finger w tendon,"Open wound of finger(s), with tendon involvement"
8840,Open wound arm mult/NOS,"Multiple and unspecified open wound of upper limb, without mention of complication"
8850,Amputation thumb,"Traumatic amputation of thumb (complete)(partial), without mention of complication"
8851,Amputation thumb-compl,"Traumatic amputation of thumb (complete)(partial), complicated"
8860,Amputation finger,"Traumatic amputation of other finger(s) (complete) (partial), without mention of complication"
8861,Amputation finger-compl,"Traumatic amputation of other finger(s) (complete) (partial), complicated"
8870,"Amput below elb, unilat","Traumatic amputation of arm and hand (complete) (partial), unilateral, below elbow, without mention of complication"
8871,"Amp below elb, unil-comp","Traumatic amputation of arm and hand (complete) (partial), unilateral, below elbow, complicated"
8872,"Amput abv elbow, unilat","Traumatic amputation of arm and hand (complete) (partial), unilateral, at or above elbow, without mention of complication"
8873,"Amput abv elb, unil-comp","Traumatic amputation of arm and hand (complete) (partial), unilateral, at or above elbow, complicated"
8875,"Amput arm, unil NOS-comp","Traumatic amputation of arm and hand (complete) (partial), unilateral, level not specified, complicated"
8900,Open wound of hip/thigh,"Open wound of hip and thigh, without mention of complication"
8901,Open wnd hip/thigh-compl,"Open wound of hip and thigh, complicated"
8902,Opn wnd hip/thigh w tend,"Open wound of hip and thigh, with tendon involvement"
8910,Open wnd knee/leg/ankle,"Open wound of knee, leg [except thigh], and ankle, without mention of complication"
8911,Open wnd knee/leg-compl,"Open wound of knee, leg [except thigh], and ankle, complicated"
8912,Opn wnd knee/leg w tendn,"Open wound of knee, leg [except thigh], and ankle, with tendon involvement"
8920,Open wound of foot,"Open wound of foot except toe(s) alone, without mention of complication"
8921,Open wound foot-compl,"Open wound of foot except toe(s) alone, complicated"
8922,Open wound foot w tendon,"Open wound of foot except toe(s) alone, with tendon involvement"
8930,Open wound of toe,"Open wound of toe(s), without mention of complication"
8940,Open wound of leg NEC,"Multiple and unspecified open wound of lower limb, without mention of complication"
8960,"Amputation foot, unilat","Traumatic amputation of foot (complete) (partial), unilateral, without mention of complication"
8961,"Amput foot, unilat-compl","Traumatic amputation of foot (complete) (partial), unilateral, complicated"
8970,"Amput below knee, unilat","Traumatic amputation of leg(s) (complete) (partial), unilateral, below knee, without mention of complication"
8972,"Amput above knee, unilat","Traumatic amputation of leg(s) (complete) (partial), unilateral, at or above knee, without mention of complication"
8973,"Amput abv kn, unil-compl","Traumatic amputation of leg(s) (complete) (partial), unilateral, at or above knee, complicated"
8977,"Amputat leg, bilat-compl","Traumatic amputation of leg(s) (complete) (partial), bilateral [any level], complicated"
90001,Inj common carotid arter,Injury to common carotid artery
90002,Inj external carotid art,Injury to external carotid artery
90003,Inj internal carotid art,Injury to internal carotid artery
9001,Inj internl jugular vein,Injury to internal jugular vein
90081,Inj extern jugular vein,Injury to external jugular vein
90082,Inj mlt head/neck vessel,Injury to multiple blood vessels of head and neck
90089,Inj head/neck vessel NEC,Injury to other specified blood vessels of head and neck
9009,Inj head/neck vessel NOS,Injury to unspecified blood vessel of head and neck
9010,Injury thoracic aorta,Injury to thoracic aorta
9011,Inj innomin/subclav art,Injury to innominate and subclavian arteries
9012,Inj superior vena cava,Injury to superior vena cava
9013,Inj innomin/subclav vein,Injury to innominate and subclavian veins
90140,Inj pulmonary vessel NOS,"Injury to pulmonary vessel(s), unspecified"
90141,Injury pulmonary artery,Injury to pulmonary artery
90142,Injury pulmonary vein,Injury to pulmonary vein
90181,Inj intercostal art/vein,Injury to intercostal artery or vein
90182,Inj int mammary art/vein,Injury to internal mammary artery or vein
9019,Inj thoracic vessel NOS,Injury to unspecified blood vessel of thorax
9020,Injury abdominal aorta,Injury to abdominal aorta
90210,Inj infer vena cava NOS,"Injury to inferior vena cava, unspecified"
90220,Inj celiac/mesen art NOS,"Injury to celiac and mesenteric arteries, unspecified"
90221,Injury gastric artery,Injury to gastric artery
90222,Injury hepatic artery,Injury to hepatic artery
90223,Injury splenic artery,Injury to splenic artery
90225,Inj super mesenteric art,Injury to superior mesenteric artery (trunk)
